Channel,Index,Value
Right,18727,0.4701
Right,18728,0.5265
Right,18729,0.5764
Right,18730,0.7469
Right,18731,0.4714
Right,18732,0.2916
Right,18733,0.485
Right,18734,0.5399
Right,18735,0.4039
Right,18736,0.5202
Right,18737,0.5065
Right,18738,0.5147
Right,18739,0.5637
Right,18740,0.4722
Right,18741,0.5311
Right,18742,0.2923
Right,18743,0.3717
Right,18744,0.4296
Right,18745,0.3589
Right,18746,0.4558
Right,18747,0.4165
Right,18748,0.401
Right,18749,0.5305
Right,18750,0.4461
Right,18751,0.325
Right,18752,0.3686
Right,18753,0.4998
Right,18754,0.44
Right,18755,0.5351
Right,18756,0.4956
Right,18757,0.3675
Right,18758,0.5454
Right,18759,0.549
Right,18760,0.2141
Right,18761,0.3912
Right,18762,0.3284
Right,18763,0.3527
Right,18764,0.2924
Right,18765,0.2752
Right,18766,0.4548
Right,18767,0.2431
Right,18768,0.3645
Right,18769,0.2155
Right,18770,0.4726
Right,18771,0.3439
Right,18772,0.4106
Right,18773,0.3507
Right,18774,0.3011
Right,18775,0.3284
Right,18776,0.4674
Right,18777,0.2221
Right,18778,0.052
Right,18779,0.2234
Right,18780,0.1762
Right,18781,0.389
Right,18782,0.2698
Right,18783,0.3651
Right,18784,0.2807
Right,18785,0.2734
Right,18786,0.284
Right,18787,0.4106
Right,18788,0.2763
Right,18789,0.3636
Right,18790,0.3522
Right,18791,0.2264
Right,18792,0.2304
Right,18793,0.195
Right,18794,0.3561
Right,18795,0.1287
Right,18796,0.1455
Right,18797,0.1852
Right,18798,0.093
Right,18799,0.1437
Right,18800,0.3158
Right,18801,0.2724
Right,18802,0.1701
Right,18803,0.2975
Right,18804,0.4304
Right,18805,0.2585
Right,18806,0.3742
Right,18807,0.3223
Right,18808,0.2127
Right,18809,0.2669
Right,18810,0.3048
Right,18811,0.1826
Right,18812,0.01
Right,18813,0.1836
Right,18814,0.0562
Right,18815,0.2018
Right,18816,0.1111
Right,18817,0.3748
Right,18818,0.1734
Right,18819,0.351
Right,18820,0.3782
Right,18821,0.3766
Right,18822,0.1244
Right,18823,0.4284
Right,18824,0.363
Right,18825,0.4063
Right,18826,0.5137
Right,18827,0.4149
Right,18828,0.222
Right,18829,0.4104
Right,18830,0.1995
Right,18831,0.3483
Right,18832,0.3091
Right,18833,0.3651
Right,18834,0.2179
Right,18835,0.2341
Right,18836,0.3333
Right,18837,0.3606
Right,18838,0.3449
Right,18839,0.5372
Right,18840,0.4391
Right,18841,0.441
Right,18842,0.3677
Right,18843,0.2713
Right,18844,0.4146
Right,18845,0.6002
Right,18846,0.4464
Right,18847,0.5397
Right,18848,0.5568
Right,18849,0.4932
Right,18850,0.4637
Right,18851,0.3473
Right,18852,0.4295
Right,18853,0.4186
Right,18854,0.492
Right,18855,0.3218
Right,18856,0.4137
Right,18857,0.5121
Right,18858,0.4057
Right,18859,0.3885
Right,18860,0.405
Right,18861,0.461
Right,18862,0.2543
Right,18863,0.4217
Right,18864,0.5957
Right,18865,0.5367
Right,18866,0.5503
Right,18867,0.3295
Right,18868,0.4747
Right,18869,0.5084
Right,18870,0.5702
Right,18871,0.6387
Right,18872,0.6268
Right,18873,0.4765
Right,18874,0.4825
Right,18875,0.6836
Right,18876,0.5101
Right,18877,0.4414
Right,18878,0.5325
Right,18879,0.6917
Right,18880,0.4697
Right,18881,0.5208
Right,18882,0.4807
Right,18883,0.6661
Right,18884,0.6026
Right,18885,0.6697
Right,18886,0.7369
Right,18887,0.4324
Right,18888,0.5109
Right,18889,0.5466
Right,18890,0.5999
Right,18891,0.6467
Right,18892,0.55
Right,18893,0.5329
Right,18894,0.7008
Right,18895,0.6626
Right,18896,0.6425
Right,18897,0.3991
Right,18898,0.7371
Right,18899,0.6376
Right,18900,0.6057
Right,18901,0.5427
Right,18902,0.5639
Right,18903,0.5407
Right,18904,0.4326
Right,18905,0.5531
Right,18906,0.4774
Right,18907,0.6336
Right,18908,0.5269
Right,18909,0.7173
Right,18910,0.4802
Right,18911,0.7683
Right,18912,0.7347
Right,18913,0.5465
Right,18914,0.6458
Right,18915,0.5718
Right,18916,0.7171
Right,18917,0.8412
Right,18918,0.7813
Right,18919,0.5962
Right,18920,0.6783
Right,18921,0.8208
Right,18922,0.7227
Right,18923,0.773
Right,18924,0.7387
Right,18925,0.6828
Right,18926,0.6698
Right,18927,0.5571
Right,18928,0.6031
Right,18929,0.5908
Right,18930,0.6472
Right,18931,0.6936
Right,18932,0.6741
Right,18933,0.7077
Right,18934,0.7537
Right,18935,0.6468
Right,18936,0.7632
Right,18937,0.8042
Right,18938,0.7329
Right,18939,0.6378
Right,18940,0.7878
Right,18941,0.7422
Right,18942,0.7565
Right,18943,0.8489
Right,18944,0.767
Right,18945,0.854
Right,18946,0.6823
Right,18947,0.6545
Right,18948,0.813
Right,18949,0.6
Right,18950,0.8877
Right,18951,0.8294
Right,18952,0.7082
Right,18953,0.8198
Right,18954,0.7661
Right,18955,0.5709
Right,18956,0.6184
Right,18957,0.7286
Right,18958,0.7159
Right,18959,0.8307
Right,18960,0.7299
Right,18961,0.5727
Right,18962,0.6447
Right,18963,0.7733
Right,18964,0.5164
Right,18965,0.5571
Right,18966,0.6605
Right,18967,0.79
Right,18968,0.6751
Right,18969,0.7423
Right,18970,0.696
Right,18971,0.6808
Right,18972,0.6287
Right,18973,0.7773
Right,18974,0.5671
Right,18975,0.6682
Right,18976,0.8053
Right,18977,0.6132
Right,18978,0.533
Right,18979,0.4759
Right,18980,0.753
Right,18981,0.7586
Right,18982,0.6496
Right,18983,0.5556
Right,18984,0.6668
Right,18985,0.7978
Right,18986,0.5517
Right,18987,0.7829
Right,18988,0.5061
Right,18989,0.5603
Right,18990,0.6834
Right,18991,0.7655
Right,18992,0.8162
Right,18993,0.7665
Right,18994,0.8207
Right,18995,0.6819
Right,18996,0.5996
Right,18997,0.7782
Right,18998,0.7942
Right,18999,0.7489
Right,19000,0.715
Right,19001,0.7908
Right,19002,0.6836
Right,19003,0.6452
Right,19004,0.7175
Right,19005,0.6904
Right,19006,0.7288
Right,19007,0.6247
Right,19008,0.7264
Right,19009,0.7188
Right,19010,0.6518
Right,19011,0.5529
Right,19012,0.7494
Right,19013,0.5017
Right,19014,0.5242
Right,19015,0.634
Right,19016,0.3637
Right,19017,0.7659
Right,19018,0.6102
Right,19019,0.7598
Right,19020,0.7833
Right,19021,0.5845
Right,19022,0.7318
Right,19023,0.4879
Right,19024,0.6341
Right,19025,0.5403
Right,19026,0.6541
Right,19027,0.6695
Right,19028,0.562
Right,19029,0.6292
Right,19030,0.6658
Right,19031,0.5868
Right,19032,0.8185
Right,19033,0.5474
Right,19034,0.7233
Right,19035,0.6687
Right,19036,0.3646
Right,19037,0.6963
Right,19038,0.6508
Right,19039,0.5512
Right,19040,0.573
Right,19041,0.5817
Right,19042,0.6662
Right,19043,0.4835
Right,19044,0.6796
Right,19045,0.4088
Right,19046,0.3373
Right,19047,0.5687
Right,19048,0.6313
Right,19049,0.4835
Right,19050,0.271
Right,19051,0.3443
Right,19052,0.533
Right,19053,0.4843
Right,19054,0.6096
Right,19055,0.4843
Right,19056,0.3988
Right,19057,0.4995
Right,19058,0.5659
Right,19059,0.5953
Right,19060,0.4447
Right,19061,0.4583
Right,19062,0.5251
Right,19063,0.368
Right,19064,0.5121
Right,19065,0.4109
Right,19066,0.4221
Right,19067,0.4254
Right,19068,0.4337
Right,19069,0.6076
Right,19070,0.3648
Right,19071,0.3654
Right,19072,0.5473
Right,19073,0.4425
Right,19074,0.4702
Right,19075,0.2858
Right,19076,0.4088
Right,19077,0.4605
Right,19078,0.3074
Right,19079,0.433
Right,19080,0.345
Right,19081,0.2961
Right,19082,0.4573
Right,19083,0.465
Right,19084,0.3593
Right,19085,0.3867
Right,19086,0.4693
Right,19087,0.2924
Right,19088,0.362
Right,19089,0.2837
Right,19090,0.2156
Right,19091,0.2731
Right,19092,0.1952
Right,19093,0.3454
Right,19094,0.2207
Right,19095,0.1533
Right,19096,0.3624
Right,19097,0.351
Right,19098,0.2452
Right,19099,0.3436
Right,19100,0.1878
Right,19101,0.2262
Right,19102,0.2992
Right,19103,0.3569
Right,19104,0.2103
Right,19105,0.1839
Right,19106,0.3368
Right,19107,0.2948
Right,19108,0.2434
Right,19109,0.3417
Right,19110,0.4133
Right,19111,0.2502
Right,19112,0.1496
Right,19113,0.2533
Right,19114,0.1194
Right,19115,0.3306
Right,19116,0.1413
Right,19117,0.1971
Right,19118,0.1376
Right,19119,0.2446
Right,19120,0.2531
Right,19121,0.3107
Right,19122,0.2533
Right,19123,0.251
Right,19124,0.1939
Right,19125,0.2277
Right,19126,0.122
Right,19127,0.4056
Right,19128,0.2618
Right,19129,0.4402
Right,19130,0.269
Right,19131,0.0958
Right,19132,0.2459
Right,19133,0.2956
Right,19134,0.3073
Right,19135,0.3733
Right,19136,0.3279
Right,19137,0.2817
Right,19138,0.2287
Right,19139,0.2844
Right,19140,0.3904
Right,19141,0.4206
Right,19142,0.2722
Right,19143,0.445
Right,19144,0.406
Right,19145,0.2652
Right,19146,0.3833
Right,19147,0.4003
Right,19148,0.2616
Right,19149,0.2369
Right,19150,0.4249
Right,19151,0.3367
Right,19152,0.538
Right,19153,0.5635
Right,19154,0.4432
Right,19155,0.4958
Right,19156,0.3028
Right,19157,0.2765
Right,19158,0.4001
Right,19159,0.2901
Right,19160,0.454
Right,19161,0.3493
Right,19162,0.4512
Right,19163,0.4193
Right,19164,0.5047
Right,19165,0.478
Right,19166,0.4093
Right,19167,0.3172
Right,19168,0.4745
Right,19169,0.2883
Right,19170,0.5914
Right,19171,0.5239
Right,19172,0.5595
Right,19173,0.3824
Right,19174,0.5191
Right,19175,0.4209
Right,19176,0.5066
Right,19177,0.3959
Right,19178,0.4914
Right,19179,0.3659
Right,19180,0.4917
Right,19181,0.3472
Right,19182,0.6902
Right,19183,0.5354
Right,19184,0.5238
Right,19185,0.5946
Right,19186,0.4008
Right,19187,0.4564
Right,19188,0.5913
Right,19189,0.558
Right,19190,0.4735
Right,19191,0.6139
Right,19192,0.5829
Right,19193,0.6067
Right,19194,0.5986
Right,19195,0.495
Right,19196,0.559
Right,19197,0.3842
Right,19198,0.5222
Right,19199,0.552
Right,19200,0.6425
Right,19201,0.6343
Right,19202,0.5111
Right,19203,0.512
Right,19204,0.7232
Right,19205,0.5662
Right,19206,0.6101
Right,19207,0.6802
Right,19208,0.5967
Right,19209,0.5924
Right,19210,0.5789
Right,19211,0.5623
Right,19212,0.6303
Right,19213,0.4365
Right,19214,0.5854
Right,19215,0.6782
Right,19216,0.6692
Right,19217,0.7705
Right,19218,0.7157
Right,19219,0.6752
Right,19220,0.6397
Right,19221,0.5936
Right,19222,0.692
Right,19223,0.6763
Right,19224,0.6088
Right,19225,0.5618
Right,19226,0.6454
Right,19227,0.7684
Right,19228,0.6659
Right,19229,0.6598
Right,19230,0.7013
Right,19231,0.7091
Right,19232,0.6877
Right,19233,0.6605
Right,19234,0.6157
Right,19235,0.7688
Right,19236,0.6273
Right,19237,0.829
Right,19238,0.6888
Right,19239,0.6802
Right,19240,0.7525
Right,19241,0.6127
Right,19242,0.7368
Right,19243,0.6923
Right,19244,0.7232
Right,19245,0.6151
Right,19246,0.6154
Right,19247,0.5027
Right,19248,0.6413
Right,19249,0.6372
Right,19250,0.6225
Right,19251,0.6787
Right,19252,0.6976
Right,19253,0.7421
Right,19254,0.7495
Right,19255,0.7588
Right,19256,0.7638
Right,19257,0.7228
Right,19258,0.7014
Right,19259,0.7894
Right,19260,0.7664
Right,19261,0.5494
Right,19262,0.6808
Right,19263,0.5181
Right,19264,0.5166
Right,19265,0.6483
Right,19266,0.6866
Right,19267,0.6572
Right,19268,0.5222
Right,19269,0.7774
Right,19270,0.6293
Right,19271,0.7489
Right,19272,0.632
Right,19273,0.6501
Right,19274,0.7431
Right,19275,0.6646
Right,19276,0.7164
Right,19277,0.7268
Right,19278,0.556
Right,19279,0.7461
Right,19280,0.6041
Right,19281,0.5863
Right,19282,0.6242
Right,19283,0.7777
Right,19284,0.5356
Right,19285,0.7601
Right,19286,0.7282
Right,19287,0.7009
Right,19288,0.7173
Right,19289,0.6627
Right,19290,0.759
Right,19291,0.6472
Right,19292,0.5263
Right,19293,0.68
Right,19294,0.7667
Right,19295,0.7346
Right,19296,0.8656
Right,19297,0.6576
Right,19298,0.6655
Right,19299,0.6569
Right,19300,0.6012
Right,19301,0.63
Right,19302,0.572
Right,19303,0.4449
Right,19304,0.6147
Right,19305,0.6734
Right,19306,0.7324
Right,19307,0.61
Right,19308,0.6094
Right,19309,0.767
Right,19310,0.5289
Right,19311,0.6438
Right,19312,0.7539
Right,19313,0.5853
Right,19314,0.5007
Right,19315,0.8226
Right,19316,0.7297
Right,19317,0.7306
Right,19318,0.6364
Right,19319,0.7071
Right,19320,0.3916
Right,19321,0.5946
Right,19322,0.7306
Right,19323,0.4938
Right,19324,0.5975
Right,19325,0.6603
Right,19326,0.5473
Right,19327,0.6238
Right,19328,0.659
Right,19329,0.6479
Right,19330,0.5748
Right,19331,0.5292
Right,19332,0.6489
Right,19333,0.6403
Right,19334,0.6324
Right,19335,0.6119
Right,19336,0.6314
Right,19337,0.6821
Right,19338,0.6223
Right,19339,0.5979
Right,19340,0.5323
Right,19341,0.7203
Right,19342,0.4662
Right,19343,0.5549
Right,19344,0.521
Right,19345,0.3858
Right,19346,0.6005
Right,19347,0.5414
Right,19348,0.5614
Right,19349,0.5369
Right,19350,0.6265
Right,19351,0.6358
Right,19352,0.4339
Right,19353,0.7169
Right,19354,0.5127
Right,19355,0.5917
Right,19356,0.5473
Right,19357,0.536
Right,19358,0.5773
Right,19359,0.6496
Right,19360,0.5916
Right,19361,0.4857
Right,19362,0.4976
Right,19363,0.4457
Right,19364,0.5696
Right,19365,0.5531
Right,19366,0.4558
Right,19367,0.6186
Right,19368,0.5892
Right,19369,0.66
Right,19370,0.3945
Right,19371,0.4593
Right,19372,0.4454
Right,19373,0.7212
Right,19374,0.4575
Right,19375,0.5787
Right,19376,0.5514
Right,19377,0.4351
Right,19378,0.4447
Right,19379,0.487
Right,19380,0.5561
Right,19381,0.4087
Right,19382,0.3706
Right,19383,0.5101
Right,19384,0.2977
Right,19385,0.4331
Right,19386,0.5093
Right,19387,0.4418
Right,19388,0.3374
Right,19389,0.2894
Right,19390,0.5036
Right,19391,0.3627
Right,19392,0.2854
Right,19393,0.4847
Right,19394,0.4463
Right,19395,0.2563
Right,19396,0.6081
Right,19397,0.2979
Right,19398,0.4256
Right,19399,0.541
Right,19400,0.4264
Right,19401,0.3587
Right,19402,0.1847
Right,19403,0.5272
Right,19404,0.4048
Right,19405,0.1719
Right,19406,0.463
Right,19407,0.3097
Right,19408,0.271
Right,19409,0.2366
Right,19410,0.306
Right,19411,0.3648
Right,19412,0.2296
Right,19413,0.2869
Right,19414,0.6072
Right,19415,0.3118
Right,19416,0.3558
Right,19417,0.1584
Right,19418,0.1136
Right,19419,0.3908
Right,19420,0.3572
Right,19421,0.4057
Right,19422,0.2214
Right,19423,0.3498
Right,19424,0.01
Right,19425,0.2685
Right,19426,0.3127
Right,19427,0.1355
Right,19428,0.3062
Right,19429,0.1876
Right,19430,0.2027
Right,19431,0.1898
Right,19432,0.3788
Right,19433,0.1802
Right,19434,0.1729
Right,19435,0.1499
Right,19436,0.2037
Right,19437,0.2651
Right,19438,0.3144
Right,19439,0.1802
Right,19440,0.2978
Right,19441,0.3266
Right,19442,0.1771
Right,19443,0.2817
Right,19444,0.2718
Right,19445,0.2926
Right,19446,0.2371
Right,19447,0.2815
Right,19448,0.3031
Right,19449,0.4912
Right,19450,0.3142
Right,19451,0.4484
Right,19452,0.4609
Right,19453,0.1924
Right,19454,0.3
Right,19455,0.4756
Right,19456,0.3569
Right,19457,0.3319
Right,19458,0.4234
Right,19459,0.4599
Right,19460,0.3549
Right,19461,0.3348
Right,19462,0.131
Right,19463,0.3767
Right,19464,0.3386
Right,19465,0.2807
Right,19466,0.3655
Right,19467,0.3489
Right,19468,0.4122
Right,19469,0.372
Right,19470,0.4492
Right,19471,0.4264
Right,19472,0.5409
Right,19473,0.3646
Right,19474,0.6005
Right,19475,0.5337
Right,19476,0.5801
Right,19477,0.4611
Right,19478,0.4121
Right,19479,0.3908
Right,19480,0.6242
Right,19481,0.563
Right,19482,0.3568
Right,19483,0.5596
Right,19484,0.3836
Right,19485,0.5028
Right,19486,0.5571
Right,19487,0.6245
Right,19488,0.5066
Right,19489,0.4735
Right,19490,0.4954
Right,19491,0.6018
Right,19492,0.5779
Right,19493,0.5015
Right,19494,0.3207
Right,19495,0.2675
Right,19496,0.5374
Right,19497,0.4006
Right,19498,0.4697
Right,19499,0.5037
Right,19500,0.7378
Right,19501,0.5461
Right,19502,0.6096
Right,19503,0.5917
Right,19504,0.3027
Right,19505,0.5086
Right,19506,0.4301
Right,19507,0.7283
Right,19508,0.3772
Right,19509,0.5205
Right,19510,0.5399
Right,19511,0.4708
Right,19512,0.5829
Right,19513,0.5718
Right,19514,0.5956
Right,19515,0.6328
Right,19516,0.6095
Right,19517,0.627
Right,19518,0.7033
Right,19519,0.4302
Right,19520,0.6682
Right,19521,0.4966
Right,19522,0.5399
Right,19523,0.6192
Right,19524,0.6511
Right,19525,0.6657
Right,19526,0.5211
Right,19527,0.7815
Right,19528,0.5793
Right,19529,0.5518
Right,19530,0.4992
Right,19531,0.4919
Right,19532,0.4915
Right,19533,0.6655
Right,19534,0.6969
Right,19535,0.5525
Right,19536,0.5271
Right,19537,0.6224
Right,19538,0.6556
Right,19539,0.6744
Right,19540,0.5539
Right,19541,0.6358
Right,19542,0.8113
Right,19543,0.5372
Right,19544,0.6557
Right,19545,0.7106
Right,19546,0.5658
Right,19547,0.7255
Right,19548,0.5323
Right,19549,0.7315
Right,19550,0.6741
Right,19551,0.5295
Right,19552,0.7419
Right,19553,0.5851
Right,19554,0.6609
Right,19555,0.7408
Right,19556,0.5827
Right,19557,0.6278
Right,19558,0.7946
Right,19559,0.4763
Right,19560,0.8264
Right,19561,0.5393
Right,19562,0.617
Right,19563,0.7162
Right,19564,0.7494
Right,19565,0.7199
Right,19566,0.6958
Right,19567,0.6484
Right,19568,0.849
Right,19569,0.7709
Right,19570,0.812
Right,19571,0.653
Right,19572,0.463
Right,19573,0.7984
Right,19574,0.7326
Right,19575,0.7158
Right,19576,0.6413
Right,19577,0.6636
Right,19578,0.6389
Right,19579,0.7036
Right,19580,0.5858
Right,19581,0.7759
Right,19582,0.9034
Right,19583,0.6401
Right,19584,0.5407
Right,19585,0.6898
Right,19586,0.7315
Right,19587,0.7452
Right,19588,0.86
Right,19589,0.7812
Right,19590,0.5182
Right,19591,0.5755
Right,19592,0.7393
Right,19593,0.653
Right,19594,0.8495
Right,19595,0.6038
Right,19596,0.793
Right,19597,0.6314
Right,19598,0.722
Right,19599,0.6123
Right,19600,0.7502
Right,19601,0.8008
Right,19602,0.7181
Right,19603,0.8828
Right,19604,0.6189
Right,19605,0.6998
Right,19606,0.7736
Right,19607,0.5929
Right,19608,0.693
Right,19609,0.752
Right,19610,0.7773
Right,19611,0.7973
Right,19612,0.5949
Right,19613,0.7093
Right,19614,0.5476
Right,19615,0.6052
Right,19616,0.6587
Right,19617,0.7889
Right,19618,0.7257
Right,19619,0.6753
Right,19620,0.7145
Right,19621,0.72
Right,19622,0.703
Right,19623,0.6067
Right,19624,0.5667
Right,19625,0.6381
Right,19626,0.5791
Right,19627,0.7186
Right,19628,0.8073
Right,19629,0.7086
Right,19630,0.4691
Right,19631,0.5846
Right,19632,0.6475
Right,19633,0.4999
Right,19634,0.6442
Right,19635,0.6856
Right,19636,0.7771
Right,19637,0.8157
Right,19638,0.5121
Right,19639,0.6171
Right,19640,0.6157
Right,19641,0.5522
Right,19642,0.6307
Right,19643,0.6101
Right,19644,0.6767
Right,19645,0.7482
Right,19646,0.6229
Right,19647,0.5578
Right,19648,0.5013
Right,19649,0.8052
Right,19650,0.6886
Right,19651,0.6348
Right,19652,0.5752
Right,19653,0.7498
Right,19654,0.5695
Right,19655,0.4111
Right,19656,0.6055
Right,19657,0.453
Right,19658,0.5993
Right,19659,0.7035
Right,19660,0.3984
Right,19661,0.4723
Right,19662,0.6453
Right,19663,0.5053
Right,19664,0.5933
Right,19665,0.5899
Right,19666,0.6335
Right,19667,0.4763
Right,19668,0.2821
Right,19669,0.5732
Right,19670,0.3729
Right,19671,0.6196
Right,19672,0.518
Right,19673,0.4888
Right,19674,0.5836
Right,19675,0.3364
Right,19676,0.4867
Right,19677,0.5475
Right,19678,0.524
Right,19679,0.4458
Right,19680,0.4428
Right,19681,0.6409
Right,19682,0.5737
Right,19683,0.4119
Right,19684,0.609
Right,19685,0.5455
Right,19686,0.5146
Right,19687,0.5141
Right,19688,0.3426
Right,19689,0.6034
Right,19690,0.5437
Right,19691,0.4687
Right,19692,0.4642
Right,19693,0.4263
Right,19694,0.3742
Right,19695,0.48
Right,19696,0.3426
Right,19697,0.4327
Right,19698,0.4229
Right,19699,0.4471
Right,19700,0.4982
Right,19701,0.4398
Right,19702,0.4642
Right,19703,0.1963
Right,19704,0.4317
Right,19705,0.3885
Right,19706,0.4135
Right,19707,0.3187
Right,19708,0.482
Right,19709,0.3872
Right,19710,0.283
Right,19711,0.2959
Right,19712,0.4382
Right,19713,0.3346
Right,19714,0.3379
Right,19715,0.3138
Right,19716,0.4298
Right,19717,0.3721
Right,19718,0.2003
Right,19719,0.2166
Right,19720,0.3097
Right,19721,0.2401
Right,19722,0.0834
Right,19723,0.2201
Right,19724,0.2618
Right,19725,0.2448
Right,19726,0.3519
Right,19727,0.0514
Right,19728,0.1927
Right,19729,0.3446
Right,19730,0.1933
Right,19731,0.1339
Right,19732,0.182
Right,19733,0.2897
Right,19734,0.2148
Right,19735,0.1626
Right,19736,0.2783
Right,19737,0.2626
Right,19738,0.0938
Right,19739,0.2246
Right,19740,0.0802
Right,19741,0.3222
Right,19742,0.3233
Right,19743,0.1761
Right,19744,0.3163
Right,19745,0.1392
Right,19746,0.2058
Right,19747,0.1663
Right,19748,0.2273
Right,19749,0.2414
Right,19750,0.2395
Right,19751,0.2358
Right,19752,0.2625
Right,19753,0.3803
Right,19754,0.0586
Right,19755,0.4567
Right,19756,0.2345
Right,19757,0.2668
Right,19758,0.4124
Right,19759,0.3451
Right,19760,0.3429
Right,19761,0.4188
Right,19762,0.2827
Right,19763,0.396
Right,19764,0.1829
Right,19765,0.3556
Right,19766,0.3749
Right,19767,0.4381
Right,19768,0.3992
Right,19769,0.3537
Right,19770,0.3063
Right,19771,0.3099
Right,19772,0.3156
Right,19773,0.2226
Right,19774,0.5315
Right,19775,0.4617
Right,19776,0.392
Right,19777,0.4528
Right,19778,0.4513
Right,19779,0.2814
Right,19780,0.449
Right,19781,0.5169
Right,19782,0.3268
Right,19783,0.2458
Right,19784,0.2875
Right,19785,0.3986
Right,19786,0.2908
Right,19787,0.4001
Right,19788,0.3564
Right,19789,0.4262
Right,19790,0.3798
Right,19791,0.4316
Right,19792,0.4998
Right,19793,0.3481
Right,19794,0.4764
Right,19795,0.3674
Right,19796,0.4563
Right,19797,0.453
Right,19798,0.501
Right,19799,0.4881
Right,19800,0.5978
Right,19801,0.4754
Right,19802,0.4194
Right,19803,0.5793
Right,19804,0.5235
Right,19805,0.5829
Right,19806,0.4865
Right,19807,0.3716
Right,19808,0.7308
Right,19809,0.4501
Right,19810,0.3982
Right,19811,0.5898
Right,19812,0.4275
Right,19813,0.4865
Right,19814,0.542
Right,19815,0.519
Right,19816,0.5007
Right,19817,0.6997
Right,19818,0.5332
Right,19819,0.458
Right,19820,0.6492
Right,19821,0.4828
Right,19822,0.5477
Right,19823,0.4716
Right,19824,0.5866
Right,19825,0.5728
Right,19826,0.5693
Right,19827,0.5905
Right,19828,0.6606
Right,19829,0.6524
Right,19830,0.4813
Right,19831,0.521
Right,19832,0.684
Right,19833,0.5164
Right,19834,0.6469
Right,19835,0.6847
Right,19836,0.4395
Right,19837,0.566
Right,19838,0.691
Right,19839,0.5977
Right,19840,0.5747
Right,19841,0.701
Right,19842,0.731
Right,19843,0.5555
Right,19844,0.8027
Right,19845,0.4501
Right,19846,0.4804
Right,19847,0.5882
Right,19848,0.6026
Right,19849,0.6096
Right,19850,0.5874
Right,19851,0.5707
Right,19852,0.6235
Right,19853,0.5888
Right,19854,0.7182
Right,19855,0.6552
Right,19856,0.6321
Right,19857,0.6491
Right,19858,0.7698
Right,19859,0.612
Right,19860,0.5349
Right,19861,0.5664
Right,19862,0.6427
Right,19863,0.7159
Right,19864,0.7575
Right,19865,0.8361
Right,19866,0.7468
Right,19867,0.5861
Right,19868,0.6557
Right,19869,0.4611
Right,19870,0.6478
Right,19871,0.6199
Right,19872,0.4504
Right,19873,0.8938
Right,19874,0.6465
Right,19875,0.4748
Right,19876,0.6593
Right,19877,0.8529
Right,19878,0.8796
Right,19879,0.6958
Right,19880,0.7005
Right,19881,0.8144
Right,19882,0.6776
Right,19883,0.7396
Right,19884,0.7783
Right,19885,0.5874
Right,19886,0.8494
Right,19887,0.6084
Right,19888,0.6335
Right,19889,0.7074
Right,19890,0.7919
Right,19891,0.7661
Right,19892,0.6938
Right,19893,0.7275
Right,19894,0.8067
Right,19895,0.7004
Right,19896,0.6186
Right,19897,0.6396
Right,19898,0.7909
Right,19899,0.6189
Right,19900,0.5432
Right,19901,0.6695
Right,19902,0.6923
Right,19903,0.7857
Right,19904,0.5536
Right,19905,0.7338
Right,19906,0.8139
Right,19907,0.6167
Right,19908,0.7062
Right,19909,0.4825
Right,19910,0.7844
Right,19911,0.776
Right,19912,0.6939
Right,19913,0.5625
Right,19914,0.7612
Right,19915,0.6692
Right,19916,0.4148
Right,19917,0.7698
Right,19918,0.8075
Right,19919,0.8241
Right,19920,0.5614
Right,19921,0.4964
Right,19922,0.6459
Right,19923,0.7376
Right,19924,0.5903
Right,19925,0.5242
Right,19926,0.7545
Right,19927,0.6462
Right,19928,0.7415
Right,19929,0.6794
Right,19930,0.6597
Right,19931,0.6684
Right,19932,0.6374
Right,19933,0.6257
Right,19934,0.5598
Right,19935,0.7165
Right,19936,0.7911
Right,19937,0.6145
Right,19938,0.8493
Right,19939,0.6984
Right,19940,0.6846
Right,19941,0.7223
Right,19942,0.7522
Right,19943,0.6072
Right,19944,0.706
Right,19945,0.7529
Right,19946,0.6081
Right,19947,0.6442
Right,19948,0.5647
Right,19949,0.5898
Right,19950,0.6017
Right,19951,0.5438
Right,19952,0.6254
Right,19953,0.6622
Right,19954,0.6694
Right,19955,0.5431
Right,19956,0.5606
Right,19957,0.7036
Right,19958,0.5549
Right,19959,0.6954
Right,19960,0.5369
Right,19961,0.645
Right,19962,0.6796
Right,19963,0.3364
Right,19964,0.6852
Right,19965,0.7258
Right,19966,0.5614
Right,19967,0.6237
Right,19968,0.5021
Right,19969,0.6191
Right,19970,0.8257
Right,19971,0.3566
Right,19972,0.5229
Right,19973,0.6493
Right,19974,0.6924
Right,19975,0.4246
Right,19976,0.4955
Right,19977,0.4978
Right,19978,0.487
Right,19979,0.5371
Right,19980,0.4023
Right,19981,0.5161
Right,19982,0.4442
Right,19983,0.5273
Right,19984,0.4599
Right,19985,0.5097
Right,19986,0.4192
Right,19987,0.6143
Right,19988,0.4826
Right,19989,0.5126
Right,19990,0.4927
Right,19991,0.5041
Right,19992,0.4996
Right,19993,0.5759
Right,19994,0.4627
Right,19995,0.4152
Right,19996,0.4873
Right,19997,0.4177
Right,19998,0.4673
Right,19999,0.3654
Right,20000,0.5714
Right,20001,0.3841
Right,20002,0.5778
Right,20003,0.4475
Right,20004,0.5349
Right,20005,0.3682
Right,20006,0.2439
Right,20007,0.2713
Right,20008,0.682
